id,isDefault
1011414,0.006053009963590383
1032688,0.016184873977981067
1011934,0.24793427310341865
1024629,0.00893339847865743
1033891,0.001250066165271654
1024842,0.002551780906956713
1027018,0.00429680320139999
1004702,0.007149669135844187
1009408,0.1695143812585717
1026577,0.008947496037853353
1039347,0.010913866939322803
1027392,0.007991904094053856
1033583,0.307352240731189
1030357,0.6502974899184573
1036590,0.0003343211591703359
1019761,0.01014372869295143
1011949,0.0020592431021790396
1035693,0.008450599862804291
1021378,0.001775199241123513
1031346,0.020958086753688522
1017477,0.04952124465297672
1048032,0.019397608686775987
1038679,0.010485361667566624
1007051,0.032918768584200155
1000452,0.003728574938767236
1013922,0.1007214271981873
1046564,0.0010755547634413343
1017521,0.0005049418607200309
1009082,0.01271381673594672
1015316,0.0017054373957528814
1017718,0.004343458391062895
1021027,0.009232338144310116
1028958,0.018315859494161868
1035453,0.007717210224140804
1024280,0.013116694506437326
1018505,0.6999536771209771
1010128,0.24049706314880956
1007386,0.00034001184514991217
1009167,0.006011935315395842
1037585,0.0028102915870621826
1026043,0.15315376196994523
1024570,0.01511122241487841
1038043,0.036987186662449045
1037576,0.01996549497763165
1039779,0.007709790669476674
1004522,0.0032774584670106992
1007364,0.005175085905650972
1008846,0.0011071998561101165
1000603,0.0016246327803967943
1021829,0.005351019911177142
1044059,0.0011706874978477922
1044404,0.41669810391233286
1012497,0.13276063784560355
1013466,0.004855340990075395
1038891,0.01045361477644155
1010547,0.010100139878678421
1023850,0.5453788398490674
1018544,0.06664745553528593
1018208,0.003619841847047832
1026767,0.017363375544714184
1034103,0.015253334867991361
1026183,0.29865086975805616
1006844,0.0015981894381122074
1035884,0.21069068210082217
1008717,0.007934171497759209
1023969,0.02171996263161432
1046972,0.006127916891219482
1039065,0.0018230946449473236
1007767,0.003999290759381762
1033865,0.006122590145269479
1040701,0.24591363877828415
1011770,0.03876572494814239
1048315,0.03879213924782703
1030629,0.01908027380646495
1002486,0.010291112420974611
1035595,0.033448057374680915
1000629,0.03358777114221789
1022972,0.33900464611036496
1034681,0.0007478583505944244
1022023,0.32086718331679226
1009765,0.004493555793405005
1044865,0.0005846622323829136
1037277,0.39225232122497683
1012272,0.0029625453457447866
1040995,0.010203431207608256
1047338,0.10014691095707386
1045052,0.0010793829617933093
1029847,0.00010824890189529813
1018987,0.031043370218241287
1040155,0.014583360950816391
1001734,0.02170313103693668
1008795,0.010965584098635737
1032664,0.0019929644754956735
1034740,0.010747940283431156
1017204,0.0032603047507407264
1010766,0.007030398235118893
1031660,0.010426112526659028
1007238,0.24216129247262852
1020555,0.006200591299061988
1046278,0.0031988970317829244
1010915,0.007525332074621976
1046598,0.008276450962043321
1037912,0.020031219592910383
1042520,0.038542144892247596
1043332,0.6794080864717164
1040643,0.011262989541654639
1025913,0.01531371412563862
1031268,0.0062495762622078324
1046418,0.20054709330778353
1026392,0.013602129510502776
1049286,0.044661926400630894
1034359,0.00825738569470635
1014506,0.0069482594296382365
1031580,0.003963973073561582
1038801,0.011553266751083525
1041903,0.3628157177164272
1010056,0.013203909358511545
1013643,0.038947877703803035
1046980,0.015927200452610358
1012709,0.029885749206252095
1018512,0.1932946696224404
1014724,0.0009214409902304547
1030802,0.013092511720574868
1014306,0.2546274929609181
1049297,0.02652526018692096
1036358,0.0039113593720298805
1040977,0.3187528328129865
1035734,0.21108493484352414
1019782,0.045541083976304825
1039519,0.007180972957637076
1005038,0.03627585377047309
1040728,0.23474262635494475
1008449,0.021202843964597397
1019069,0.6399643690038903
1023717,0.0031303819266457764
1046007,0.004940270744224858
1009223,0.003997760214249407
1040241,0.018698455464260858
1046923,0.004634798569983006
1041166,0.233810405555509
1042733,0.012048390207999618
1008065,0.0059352875161488424
1008164,0.40004725038636973
1032019,0.013983585379337884
1037629,0.011103951868467795
1043927,0.19789493940125144
1027670,0.00851728486659644
1017353,0.00890666974776234
1024141,0.01305431750368238
1042069,0.010260033609830176
1024398,0.11004863342807454
1045922,0.525875468717771
1020400,0.006001879481175924
1011500,0.0013695763040188088
1038606,0.0417769446650428
1025972,0.03549291247195921
1002263,0.5670237367355497
1025557,0.0011214898301671948
1031479,0.007957724956863296
1025480,0.03723602985041963
1009819,0.12056680170360876
1007123,0.003001883643964598
1024198,0.04266372423828507
1025725,0.40179084632162565
1012988,0.0055543847231144545
1009487,0.0008848144669139647
1039865,0.022313995267942532
1018599,0.0012133303054313403
1009489,0.025464689805929915
1041868,0.02389305082965893
1047948,0.022271826155107807
1046133,0.010628661567795709
1026260,0.033296578104092825
1031970,0.14521580006301
1032976,0.016006942386652335
1035576,0.01332986822708456
1029414,0.013432869330547135
1020223,0.002878433489627124
1011891,0.0010809205928787769
1039155,0.39944397490294703
1049708,0.037471277303021966
1011497,0.5141784739882332
1003658,0.0035850013009333984
1048635,0.00037054581462163817
1019684,0.06166212964441509
1017666,0.0014951716225595794
1010777,0.06246315257743081
1032325,0.01405035065658217
1009834,0.2715855121202294
1028976,0.014335536346697333
1000023,0.0641975719493458
1038750,0.02435678232012952
1039210,0.006149076609632839
1021115,0.019538094422975178
1008255,0.003959708857569154
1043035,0.0018223790503395449
1017174,0.37385142705111307
1047924,0.25922977300410865
1038586,0.00030069190606087093
1011805,0.0018578538968269539
1048311,0.0016799122918673697
1044609,0.0007668609426914357
1001320,0.002411692975553881
1044992,0.2508162296134191
1027123,0.006441330989552543
1002344,0.00616846246004904
1023161,0.0011126341280405714
1017527,0.006153990875073399
1025805,0.005272995796901469
1001488,0.2632283930880936
1043664,0.004008606716389871
1002051,0.007445172081112125
1044756,0.008860216011545293
1046992,0.0011067459121840706
1029657,0.21607556665904157
1021900,0.5173582899108194
1037278,0.01818770755293117
1025134,0.2999803265231724
1045543,0.018074206651488935
1002896,0.003655488137246518
1010600,0.033136948125217294
1014618,0.4033001019195156
1003535,0.3527728386049739
1046540,0.001815885936240572
1024939,0.014147924376453517
1039793,0.004199412482141972
1034152,0.5468610486019413
1045428,0.010312397545782111
1042718,0.43721145142263196
1010816,0.0006070172820768248
1000763,0.01753162423281828
1019619,0.0012709464004616996
1028129,0.003086419964112035
1025519,0.01230950164910793
1024757,0.10365585126593442
1002790,0.002235519752635302
1036698,0.0025814014415620574
1008144,0.0015284254099750243
1008085,0.08837645945934605
1001394,0.006293811443568878
1020391,0.0026444780350065667
1029372,0.0031772174022266144
1006486,0.2173795278355243
1007830,0.5533119747557322
1032904,0.3406169728396015
1024111,0.19266558197866201
1048195,0.2293357345433374
1003144,0.616630225332349
1023438,0.003913779220561773
1004329,0.010839392078294235
1024473,0.2391830135652736
1024970,0.003492496486188544
1020904,0.002111113880708356
1041784,0.0025359953310315703
1010047,0.025692941212002187
1035244,0.005170657806925178
1023875,0.001195264469881895
1003764,0.004207467196565228
1029025,0.0023689877523784863
1033300,0.0047452606142810915
1009135,0.03012706070271879
1044352,0.38787085500532453
1021747,0.00528120115428591
1041665,0.002630680761835178
1000368,0.026057581183502192
1016906,0.0002572549918493127
1016805,0.004145245559714535
1028933,0.0023937041545545575
1001776,0.0036090572524219043
1049973,0.001318178268357383
1020329,0.37752630371633245
1026702,0.009745539375116512
1029160,0.2657384290771703
1039908,0.2205552706251408
1003632,0.010978212272249793
1013239,0.02500923653176177
1014009,0.032198655095109746
1008187,0.018183269352651917
1000645,0.007210544565137404
1037395,0.0629584012319554
1007003,0.003578195439152264
1037190,0.0007108063336576046
1004658,0.002599651275725183
1031972,0.015451235773870916
1046675,0.0006044988379865764
1031897,0.002587170820184197
1014909,0.008843349904112664
1048261,0.363612062432845
1019310,0.0029790269523623566
1027904,0.3987124302452387
1038726,0.18570794476438104
1002951,0.0037335689633510626
1024828,0.01399336453056645
1023482,6.705088699519225e-05
1037593,0.04523338936296845
1017584,0.2983804286232627
1030733,0.014566494759114722
1039785,0.12118177250318667
1012324,0.024787881011028766
1022787,0.00884112703412408
1003462,0.2874692364587089
1030142,0.010713758008257227
1041632,0.01318896524284925
1023457,0.00340922853311305
1011260,0.02338426050507068
1046672,0.0007860719419334957
1036347,0.10131179406723656
1001120,0.01268091980977042
1038629,0.0026521162375159365
1019702,0.004539797641800402
1006084,0.0060491134373190925
1031837,0.003150670479656898
1027440,0.009959406655631239
1002291,0.024144044602925078
1019211,0.008157713765578441
1024802,0.26467889730098537
1040466,0.38035968447950036
1002567,0.015501962804908748
1023822,0.20013373590937567
1039090,0.028807031178323214
1000687,0.017914739572091984
1046046,0.006908070825357539
1026806,0.017398042475429407
1035794,0.3143057558409652
1049758,0.009003727843875755
1015405,0.00720510848378595
1006713,0.01947410392836781
1048134,0.0008986973508179142
1022539,0.013342052192163228
1038388,0.0055567064419117075
1000241,0.004244580189037989
1021910,0.7065338914055987
1037581,0.007467364106712072
1015492,0.04637485020546978
1038485,0.07246317104834608
1036104,0.10190272838092143
1002815,0.025658778442024893
1028367,0.012394143134680697
1013467,0.008361704835535364
1039922,0.024852593099586442
1009987,0.012088000806966443
1014226,0.00686151951914797
1003710,0.009387189990130985
1036372,0.0014578059124459994
1012012,0.006907222193943432
1022842,0.019173073058811045
1047163,0.0003002840774979661
1008640,0.01575978817597749
1009835,0.2182760888506899
1012571,0.44569480393835686
1028889,0.01057303754418963
1045707,0.004326627541452984
1035386,0.01302603970256913
1014936,0.06529166269309637
1045463,0.009953190710826981
1016814,0.023575621296751264
1035379,0.021051667860364904
1004310,0.6735821217835414
1027213,0.5694108317252472
1006288,0.0070825669526955095
1001075,0.0019858136632040944
1037535,0.002739777435020086
1039778,0.003695209051975389
1035776,0.0008343688235028662
1027737,0.026002115621268817
1006349,0.01058129028598705
1004994,0.18914168311027543
1015493,0.004499514945159488
1023217,0.019559978391272152
1011970,0.010584148620390449
1041387,0.25755983663271403
1003307,0.021517505785532326
1020497,0.03892067422373244
1020418,0.00039318490777559697
1035816,0.07474246493888083
1002908,0.510360611454735
1049271,0.3233228829158087
1000235,0.0014541204215373035
1027315,0.015497268531992667
1002958,0.021290874125395806
1034549,0.5132660105182908
1042173,0.0061350321236738935
1001367,0.012349128689021684
1048838,0.006838508392608232
1035740,0.001343731063074611
1013044,0.007258346183686655
1023046,0.002891014989338548
1012481,0.008664139260417971
1015150,0.016430452145551628
1011069,0.007732681495448844
1028495,0.009238722470269337
1007025,0.032131628473214956
1002942,0.05644505867460138
1002551,0.014015908064628374
1015879,0.06701799959948863
1045099,0.007374985599853114
1017965,0.03941052577936379
1031750,0.027918306890487445
1029705,0.26875386920970873
1026938,0.00805959018148615
1048185,0.008576688998885088
1040230,0.011817876780801964
1039826,0.4893337828364631
1009192,0.007160807548977112
1031387,0.0004606429073604238
1044820,0.042248371046806774
1048284,0.38668502680475614
1043644,0.14450198271269912
1006020,0.4582634445349809
1014626,0.10265631408714163
1002667,0.007591421992420909
1020510,0.02065514460272263
1001241,0.06243983402803541
1019105,0.4508672855367768
1000682,0.01706092615306368
1035786,0.01163644765536306
1029873,0.3737317710230143
1009162,0.24985764398619315
1046463,0.027092664724456886
1020249,0.09141552792050327
1026875,0.005690024178601567
1048935,0.1973116254185289
1021439,0.015705834607386008
1000744,0.00367098320392238
1018249,0.1298563355890285
1015635,0.030264171825943306
1025003,0.5344779807369302
1047194,0.001544671162901762
1037722,0.33160089693050987
1001623,0.026851611905977017
1019298,0.004698391296321792
1004404,0.002737052315386668
1005109,0.002664792079079662
1019077,0.0242397533747584
1010191,0.0002962171172522082
1011766,0.013526655477015207
1047521,0.005586727677490231
1043876,0.013585166632935106
1018965,0.006147729032912717
1029881,0.013972567611835867
1024650,0.016187248608686495
1042522,0.13733878984715905
1030513,0.005446680696446897
1049815,0.005717990732016733
1032611,0.0004897516009478735
1049575,0.14314331931226332
1005571,0.478880057095323
1049839,0.1508780874730006
1030348,0.0015343759020433785
1021548,0.006772246123689019
1022606,0.019368753061574893
1010809,0.5917042806215984
1012461,0.01551236320440892
1022747,0.44705935350890347
1005520,0.004563304573158879
1025618,0.5079784562794227
1032046,0.014558050221818716
1039850,0.011285958739109462
1000160,0.5015713293711104
1026468,0.1480581954427973
1020420,0.008732646963810492
1023405,0.010579848133317395
1019740,0.007918986743034118
1040117,0.17400224221782346
1030062,0.008828904478705267
1007306,0.0370769690105532
1031024,0.0015047738305027157
1008518,0.002646450967628362
1013733,0.0007729119237492057
1021983,0.0815414920480977
1031711,0.36528129256007835
1041602,0.01184908280407606
1047490,0.018987519101344476
1030439,0.011987400487232704
1001346,0.6512536059669016
1044410,0.791105055330093
1023428,0.007267598413775214
1049246,0.009974678598934814
1017690,0.004352005235399904
1040764,0.039210624536052494
1037250,0.0007493257220120679
1049711,0.0063165218720002345
1031392,0.01504318527791143
1002403,0.010498542648824829
1021322,0.02330134755211235
1014596,0.005046420707127982
1009469,0.19156118767123298
1034036,0.0005788725250969761
1005984,0.18783020561272046
1044720,0.017465958044290106
1020565,0.440075461251647
1048177,0.0015183073787727098
1026972,0.0038774950997784684
1010632,0.06437158178116273
1004650,0.017905144661312142
1036738,0.31366827549353654
1015213,0.047082598288682796
1038459,0.021001415361414214
1010073,0.5974528338787838
1015508,0.018585167814288022
1013480,0.006180555370221246
1013193,0.057057642836663744
1019598,0.005422855104947903
1032470,0.0011218702539409538
1000355,0.0025348011383248665
1017879,0.005042808395018099
1023925,0.37594615544927873
1042655,0.005602552154450991
1023181,0.0032352987252961068
1011529,0.0008154658723825275
1003358,0.09671164121641053
1028136,0.0023754542969802953
1020534,0.014526786198668873
1037647,0.001318330460087563
1020809,0.0011428555562886889
1046592,0.018030962393269685
1048476,0.000892184023561421
1047773,0.005388316523844151
1026119,0.05288787064816211
1032850,0.0030373719332253244
1024751,0.010224032782586767
1046934,0.449507063021201
1029190,0.0009089136866748412
1041125,0.001589867222088729
1036822,0.0019603791623659687
1044451,0.002110590950145692
1038756,0.0035811266670831687
1018751,0.01101951704724412
1027136,0.0031865099531767317
1045625,0.3174241318706437
1015768,0.008224081676059682
1034633,0.35780103257117984
1017595,0.010995680951866788
1027334,0.006437714624453509
1003630,0.045710641712937955
1007073,0.404370276085866
1016183,0.0015469944961352122
1013179,0.003386759925570718
1009435,0.00569771974734594
1041970,0.001774764107187193
1004317,0.0006853480796602838
1012281,0.04139234017211425
1046872,0.005472081844661361
1013312,0.008101878360466531
1003855,0.005637018059748247
1029444,0.003801406559776694
1030607,0.010758611268504224
1003943,0.019407007485196904
1025172,0.006781697224140859
1047691,0.0019466845534545265
1038275,0.3808732780245831
1000692,0.0024641975028692593
1008348,0.06595625714253855
1024959,0.003230980955996354
1020043,0.0013072749799989914
1038627,0.0021569457735427107
1015399,0.3623026764430998
1009954,0.00415313504281047
1016547,0.008657902859958499
1010059,0.0015134835605560282
1005266,0.004674562622338067
1024996,0.0027770817765434596
1020830,0.0020737969467952
1031284,0.06714478509120618
1025877,0.32176003999465813
1016830,0.5270386848610797
1020436,0.3765997517047346
1017380,0.2093099577469869
1009815,0.008975232851049314
1049981,0.036595927852621224
1021723,0.12173316520684567
1038219,0.19266959966628597
1022696,0.01356212596656343
1029800,0.004200537082213954
1019810,0.20029492906690585
1015131,5.295999590630311e-05
1029953,0.002142834898966861
1037295,0.14997623572064994
1023288,0.0035733377915555613
1014450,0.015471608077798325
1030169,0.007026348648693121
1028921,0.006250258446226811
1002906,0.16872878572650843
1004464,0.009395429308505593
1006851,0.008884615901529929
1038341,0.03703816129764834
1020366,0.011133075601328618
1041892,0.2354063376809183
1027934,0.011107081106053171
1035935,0.21855830830117065
1040864,0.3879592545778011
1034258,0.13057121206482458
1020747,0.0013009490337948714
1009251,0.00010395309362655052
1023974,0.025275285492523464
1002628,0.005124164198400343
1005158,0.0011776964064834988
1020412,0.003301430919968297
1003013,0.01110244530695673
1015004,0.00597228161483163
1030360,0.015144685648774324
1027061,0.0070190015522446835
1006441,0.007800586469396419
1020239,0.00625895970198866
1027923,0.33399705042560557
1026685,0.007895733983760679
1039194,0.0065251151675270605
1011539,0.41204626268134353
1002092,0.0005881793732229607
1028541,0.004753250672851598
1042437,0.0018943159516978075
1044538,0.005672795088839246
1040351,0.034455938336200254
1014358,0.011291080176916025
1027505,0.0019232489710022758
1034392,0.0009477154116079605
1001382,0.010939179783907634
1032362,0.0009155523797056384
1001039,0.6226335255226587
1005346,0.5826674027538753
1022345,0.0010822581644952716
1019476,0.004109165888729964
1034355,0.007194879858970547
1025170,0.24405866216191824
1039683,0.007347742888754941
1009460,0.014958804566489774
1014079,0.0026545661687333187
1012956,0.002472371576719167
1017071,0.001952007836323647
1016491,0.01017452155511835
1008866,0.003270621280033388
1014903,0.14030521699110726
1035867,0.3675612068056222
1023329,0.02104321782587277
1034296,0.006446801376150545
1018939,0.05240101565595898
1019233,0.0022741086336421287
1016434,0.00025724321789740714
1030053,0.0023027780131356724
1026263,0.051721572896140794
1003668,0.23736634009443114
1014770,0.006109655523506088
1011532,0.0028910075776209065
1039434,0.3067658008843116
1015969,0.0002346802645628165
1020509,0.3608070584630704
1045842,0.6093152367802745
1014217,0.3688863251279506
1044523,8.271116370886061e-05
1007891,0.12531200279690807
1029319,0.005704761811448141
1019454,0.0002469866726071113
1012869,0.0014238764277706832
1019664,0.005715928481138204
1017296,0.001495528788332283
1024654,0.025102748214483207
1049404,0.2572058695728396
1036821,0.013766838397930343
1017426,0.0040079505479642735
1003038,0.0006527798221256556
1007250,0.0014550417117157963
1034513,0.006738932091504422
1022656,0.0004704477122055613
1030201,0.5332380070857533
1017321,0.0025165118140224336
1019574,0.006750480058573507
1046655,0.04375776429434571
1038701,0.0028061706360848343
1010798,0.13674039477831165
1008201,0.024336994942324913
1031909,0.003926333411549203
1032039,0.0010812756855423902
1046386,0.016979458482312516
1009399,0.0022254460951068662
1026804,0.010324708424970293
1008052,0.0006284356826606184
1008319,0.16114008888358267
1005956,0.0004203476805035426
1041468,0.008543165004176448
1005015,0.01671314566477434
1023465,0.4639604829272852
1003252,0.004698585770121405
1002437,0.597966994972807
1001243,0.13587254858305847
1036329,0.6810238693074709
1019969,0.009733428117335265
1014885,0.00487635154120446
1002454,0.004955650960736063
1020898,0.017178078329205752
1004302,0.002136951965986114
1035490,0.001638109664168423
1015885,0.0014093679466716227
1005138,0.004882664465872969
1041301,0.025791701671296546
1037468,0.136504645275845
1001278,0.0011454108513235656
1005761,0.004990334788355524
1002485,0.0095111542187887
1008339,0.004011401430109745
1018826,0.5963768446125491
1040868,0.002274298030484273
1036500,0.0060832625735545
1007674,0.0019740942037521046
1047204,0.004040120762487033
1003674,0.002180330715245484
1043075,0.5948110012286005
1043608,0.4426581640635178
1001739,0.0029702352908342255
1005757,0.0014400135058527926
1041326,0.009980963038984336
1021168,0.0013364979346156677
1009494,0.0035808436174254725
1032337,0.0015810100673774399
1000558,0.16027058676686545
1046865,0.00046238197552365756
1013781,0.0006390830865037389
1012624,0.2116822949430909
1032001,0.11856617381954498
1009631,0.010073406865242652
1024104,0.5648403566988764
1035496,0.0011932064538320826
1006862,0.021523031664541316
1003364,0.003189637785848174
1039020,0.01115766867717633
1011256,0.7627314861980976
1021056,0.48711376918663785
1019487,0.005091721973585808
1016996,0.007088252240441778
1030549,0.0021040599379665553
1001487,0.003412680545011171
1042063,0.0020061523185194345
1031579,0.05926687474910648
1033816,0.007465438686492482
1028500,0.0005404594376140641
1016201,0.005682151748685726
1012343,0.0013349649855198633
1043269,0.05400098352793978
1025509,0.008781273957141757
1019678,0.01730244402462485
1032981,0.5910804016204576
1039193,0.0010434888366471404
1017886,0.002174345411322672
1025607,0.0038126626692452457
1003194,0.38891713108149384
1028273,0.022241871350241936
1011378,0.0024209584144699596
1022690,0.001666923388803074
1025042,0.0013208491993660933
1046909,0.003514948528461421
1022968,0.0007659603788184837
1009824,0.002090866659091322
1022206,0.02408876625188441
1022382,0.0018790744903948275
1006024,0.0016971256883085595
1002046,0.001341984295735467
1042194,0.0012179692248837533
1005289,0.6935891369062996
1038697,0.008528774480934805
1030553,0.004767974315335925
1036069,5.585904885307126e-05
1018824,0.00043411096977272656
1005084,0.00307929870102312
1041241,0.0023395671062874895
1009028,0.01642238274523957
1032677,0.11684204172752644
1030574,0.0027556303368525244
1018060,0.003460349313238865
1044047,0.6040736385701332
1023163,0.007889027760025865
1035620,0.6628569845636045
1023168,0.4694900809882771
1041730,0.00442656762634441
1004556,0.006429244089456169
1048817,0.005287055611168499
1002011,0.1718031113786706
1018721,0.006458980009632745
1021627,0.37873325562357885
1036185,0.003693954865203952
1047136,0.0003996279319648821
1036032,0.002614475169592129
1049878,0.000592974748536769
1037150,0.018226694195381334
1003433,0.03710624543107952
1008273,0.0001352428302700446
1027347,0.027670875546641216
1047246,0.00223355091967562
1036647,0.0021289046691482186
1035598,0.019830045060264527
1034510,0.0019212626681370287
1038004,0.38381111761455783
1004664,0.006454544949330181
1042180,0.017218623562791115
1041865,0.045239040364083036
1021504,0.000711029565832959
1048365,0.27643339266675937
1032855,0.36358958964171606
1046760,0.0032391352566909235
1024327,0.10009172476870141
1016843,0.0038019705148138842
1024219,0.0018862669942563935
1003834,0.0003994183759463914
1030174,0.48188072724525227
1045001,0.012125594534809494
1021435,0.007876166824869357
1018227,0.004192632545713438
1036563,8.181943477273825e-05
1002831,0.00788740527676142
1031981,0.0014141992379588329
1039811,0.013180810077048822
1031460,0.022738995182599548
1023762,0.01417668837903387
1030209,0.0009843867006348573
1022591,0.002935859673520253
1000971,0.4534897628383405
1032219,0.010514955603971475
1009997,0.0012508677010214316
1049227,0.0004938789772009572
1016107,0.005835932527913729
1036216,0.005107778904182445
1049605,0.001818361583513929
1008316,0.02742606815977011
1015903,0.009455808464678205
1043337,0.005338739084156975
1036866,0.0024616358307143673
1039695,0.006828986330722406
1003821,0.004322786896925143
1048787,0.005839471074257119
1002008,0.016214226233367948
1006539,0.35531705020127724
1016911,0.03115211472259998
1036406,0.4463900629597038
1045253,0.003378684000878818
1011218,0.0056291014905834585
1041680,0.0016063594317819465
1047538,0.003877250953388263
1006593,0.001876581197656396
1007348,0.5889914975218189
1019501,0.006257046510846784
1012549,0.00046647493551241296
1001893,0.1581166863962416
1036148,0.0049693081437405745
1034853,0.0031296535190649595
1044044,0.002911478199654781
1039821,0.010577492967539986
1044122,0.004487048893150144
1033479,0.001601562481614453
1024071,0.6154988374393296
1010042,0.0005230623595876717
1023968,0.00859861146996362
1009950,0.4635581313885814
1022445,0.0014411752773887026
1040223,0.02200378747319918
1010000,0.015197299512759815
1021336,0.00026070493275140883
1018200,0.004399013692372914
1036687,0.017896397595169575
1011046,0.19899516844878146
1000332,0.006060979862825275
1015527,0.006669892710082712
1033941,0.029222835164958737
1018941,0.024609442125054816
1029282,0.008049303015784088
1002554,0.04001193831119947
1043683,0.002497279290502686
1012074,0.021729566030239917
1049948,0.0498872793168242
1000548,0.0008021963592070075
1048634,0.02375611714910459
1037789,0.010857009214176221
1004493,0.0016505064712813888
1044886,0.0010472666813473252
1028629,0.06070369131307948
1046481,0.032961785906557683
1026667,0.006688321240488315
1039809,0.33687686803380545
1011079,0.06610089437128351
1019578,0.013287392719833358
1011483,0.007233043042676861
1049883,0.03236983807840941
1003123,0.049660500700071115
1033580,0.010175718846090196
1012879,0.01726002529950732
1021282,0.6646959374705312
1020766,0.017554583209136748
1000009,0.046643176802643814
1048265,0.2503555570762508
1010807,0.035039594255450196
1021052,0.006635442438395473
1035183,0.22801903905730153
1010261,0.015247510223690376
1024248,0.24112887069901126
1027384,0.009040469037607319
1009864,0.0008427112728640883
1021002,0.004206360191942949
1026459,0.1752026283008181
1030414,0.04113571627377421
1005803,0.01650425304020993
1026257,0.007253256520643145
1020702,0.0034919564677845724
1044920,0.3964157280593593
1047106,0.031471089948365075
1002037,0.0043302534638487225
1024763,0.4805619329692854
1035172,0.28299254275823293
1023445,0.03149833321257071
1035180,0.04506203728001869
1039036,0.027015872236822485
1048255,0.06364566925453993
1014609,0.00109511753879032
1021865,0.002407017203869458
1013693,0.025375133821262254
1007103,0.0016556120893612952
1033995,0.0026307713993447886
1025954,0.0317980513381706
1042620,0.004723649003024969
1047927,0.005886595355487134
1024380,0.0033770225513895646
1043575,0.03665486298940446
1032062,0.006865330923786037
1008331,0.25429663932949753
1000559,0.010385571381660663
1023570,0.5043650732783255
1027028,0.035714568608846926
1007772,0.009569208459720788
1000915,0.015228841531310513
1011866,0.007492930820137899
1035741,0.013885799511959292
1043537,0.008559863391349587
1041212,0.0019169020496441285
1046700,0.0014408656882775321
1004179,0.001313816739189915
1006149,0.0006139757383159653
1040089,0.46718954518106587
1039899,0.0010411920118708804
1049820,0.0012610253278511206
1020019,0.016062273229867814
1012419,0.0007925330507899297
1030628,0.14820292717738562
1005599,0.021161072468858552
1016918,0.028247980688084613
1041957,0.4183240787444435
1025993,0.3570858619158349
1025077,0.05942864365086756
1043179,0.17793409181569472
1033929,0.06870377312277803
1003627,0.01863904497842444
1048936,0.024452738643263243
1021775,0.0027450059841813805
1019505,0.006340506707643073
1014397,0.004095546473217307
1016853,0.5202520388336078
1032514,0.05199416924727311
1026525,0.005234487852721175
1015662,0.010878550284205288
1001618,0.009034342977876695
1035202,0.04036950092095493
1002420,0.3822731550150064
1036502,0.18674059252065786
1009781,0.08965569617892302
1040563,0.0013734465799967908
1039762,0.001085442246798306
1041472,0.019290007467223567
1014415,0.007448789775463774
1019773,0.009856858678916038
1030374,0.3790845616464455
1048758,0.02641028046890088
1023746,0.00972479572220914
1013586,0.0025307035662426067
1039920,0.00501601203206083
1006141,0.008916197020280686
1043062,0.014537289575425043
1043041,0.11741954240097846
1033113,0.0004215980544712568
1004684,0.026869033188108155
